Program Index,Program,Program Type,File Reference Type,DDS File,File Usage,Access Type,Device Type,Source File
232,CABWEFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,CABWEFR_RPG.txt
232,CABWEFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CABWEFR_RPG.txt
232,CABWEFR,RPG,Database File,PDJYREL2IF,Unknown,Full Procedural,DISK,CABWEFR_RPG.txt
232,CABWEFR,RPG,Database File,CAAJREL0UF,Unknown,Full Procedural,DISK,CABWEFR_RPG.txt
236,CABXPFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CABXPFR_RPG.txt
236,CABXPFR,RPG,Database File,CAAJREL1IF,Unknown,Full Procedural,DISK,CABXPFR_RPG.txt
239,CABYSRR,RPG,Database File,CAAPREL3IF,Unknown,Full Procedural,DISK,CABYSRR_RPG.txt
248,CAC4E3R,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,CAAQREL1IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,CAABREL3IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,PDJEREL1IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,CAAPREL2IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,CAAOREL0IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,CAALREL1IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,OMFFREL0IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,CAACREL2IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,PDIHREL4IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,CADPREL1IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,CAABREL4IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,PDIHREL3IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,OMFFREL3IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,CAALREL3IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,CAAOREL2IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,PDIHREL0IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,CAAAREL1IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
248,CAC4E3R,RPG,Database File,CAAQREL0UF,Unknown,Full Procedural,DISK,CAC4E3R_RPG.txt
251,CAC6E1R,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CAC6E1R_RPG.txt
251,CAC6E1R,RPG,Database File,CAAOREL0IF,Unknown,Full Procedural,DISK,CAC6E1R_RPG.txt
251,CAC6E1R,RPG,Database File,CAABREL4IF,Unknown,Full Procedural,DISK,CAC6E1R_RPG.txt
251,CAC6E1R,RPG,Database File,CAAFREL1IF,Unknown,Full Procedural,DISK,CAC6E1R_RPG.txt
251,CAC6E1R,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAC6E1R_RPG.txt
251,CAC6E1R,RPG,Database File,CAAOREL1UF,Unknown,Full Procedural,DISK,CAC6E1R_RPG.txt
254,CAC7E1R,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CAC7E1R_RPG.txt
254,CAC7E1R,RPG,Database File,CAAOREL0IF,Unknown,Full Procedural,DISK,CAC7E1R_RPG.txt
254,CAC7E1R,RPG,Database File,CAABREL4IF,Unknown,Full Procedural,DISK,CAC7E1R_RPG.txt
254,CAC7E1R,RPG,Database File,CAAFREL1IF,Unknown,Full Procedural,DISK,CAC7E1R_RPG.txt
254,CAC7E1R,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAC7E1R_RPG.txt
254,CAC7E1R,RPG,Database File,CAAOREL1UF,Unknown,Full Procedural,DISK,CAC7E1R_RPG.txt
257,CAC8E1R,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CAC8E1R_RPG.txt
257,CAC8E1R,RPG,Database File,CAAOREL0IF,Unknown,Full Procedural,DISK,CAC8E1R_RPG.txt
257,CAC8E1R,RPG,Database File,CAABREL4IF,Unknown,Full Procedural,DISK,CAC8E1R_RPG.txt
257,CAC8E1R,RPG,Database File,CAAFREL1IF,Unknown,Full Procedural,DISK,CAC8E1R_RPG.txt
257,CAC8E1R,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAC8E1R_RPG.txt
257,CAC8E1R,RPG,Database File,CAAOREL1UF,Unknown,Full Procedural,DISK,CAC8E1R_RPG.txt
259,CAC9XFR,RPG,Database File,CAAOREL0IF,Unknown,Full Procedural,DISK,CAC9XFR_RPG.txt
262,CACDPVR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CACDPVR_RPG.txt
262,CACDPVR,RPG,Database File,CAABREL1IF,Unknown,Full Procedural,DISK,CACDPVR_RPG.txt
262,CACDPVR,RPG,Database File,CAAFREL1IF,Unknown,Full Procedural,DISK,CACDPVR_RPG.txt
262,CACDPVR,RPG,Database File,CAABREL4IF,Unknown,Full Procedural,DISK,CACDPVR_RPG.txt
262,CACDPVR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CACDPVR_RPG.txt
265,CACFSRR,RPG,Database File,CAAOREL0IF,Unknown,Full Procedural,DISK,CACFSRR_RPG.txt
268,CACHPVR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CACHPVR_RPG.txt
268,CACHPVR,RPG,Database File,CAABREL3IF,Unknown,Full Procedural,DISK,CACHPVR_RPG.txt
268,CACHPVR,RPG,Database File,CAAOREL0IF,Unknown,Full Procedural,DISK,CACHPVR_RPG.txt
268,CACHPVR,RPG,Database File,CAABREL1IF,Unknown,Full Procedural,DISK,CACHPVR_RPG.txt
268,CACHPVR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,CACHPVR_RPG.txt
268,CACHPVR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,CACHPVR_RPG.txt
268,CACHPVR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CACHPVR_RPG.txt
272,CACLPFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CACLPFR_RPG.txt
272,CACLPFR,RPG,Database File,CAAFREL1IF,Unknown,Full Procedural,DISK,CACLPFR_RPG.txt
272,CACLPFR,RPG,Database File,CAABREL3IF,Unknown,Full Procedural,DISK,CACLPFR_RPG.txt
275,CACOSRR,RPG,Database File,CAASREL3IF,Unknown,Full Procedural,DISK,CACOSRR_RPG.txt
275,CACOSRR,RPG,Database File,CAABREL3IF,Unknown,Full Procedural,DISK,CACOSRR_RPG.txt
278,CACQE3R,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CACQE3R_RPG.txt
278,CACQE3R,RPG,Database File,CAASREL2IF,Unknown,Full Procedural,DISK,CACQE3R_RPG.txt
278,CACQE3R,RPG,Database File,CAABREL4IF,Unknown,Full Procedural,DISK,CACQE3R_RPG.txt
278,CACQE3R,RPG,Database File,CAABREL3IF,Unknown,Full Procedural,DISK,CACQE3R_RPG.txt
278,CACQE3R,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,CACQE3R_RPG.txt
278,CACQE3R,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,CACQE3R_RPG.txt
278,CACQE3R,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CACQE3R_RPG.txt
278,CACQE3R,RPG,Database File,CAAAREL1IF,Unknown,Full Procedural,DISK,CACQE3R_RPG.txt
278,CACQE3R,RPG,Database File,CAASREL0UF,Unknown,Full Procedural,DISK,CACQE3R_RPG.txt
282,CACTPFR_RPG,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CACTPFR_RPG_RPG.txt
282,CACTPFR_RPG,RPG,Database File,CAASREL1IF,Unknown,Full Procedural,DISK,CACTPFR_RPG_RPG.txt
282,CACTPFR_RPG,RPG,Database File,CAABREL3IF,Unknown,Full Procedural,DISK,CACTPFR_RPG_RPG.txt
285,CACWEFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CACWEFR_RPG.txt
285,CACWEFR,RPG,Database File,CAATREL1IF,Unknown,Full Procedural,DISK,CACWEFR_RPG.txt
285,CACWEFR,RPG,Database File,CAABREL1IF,Unknown,Full Procedural,DISK,CACWEFR_RPG.txt
285,CACWEFR,RPG,Database File,CAAFREL1IF,Unknown,Full Procedural,DISK,CACWEFR_RPG.txt
285,CACWEFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,CACWEFR_RPG.txt
285,CACWEFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,CACWEFR_RPG.txt
285,CACWEFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CACWEFR_RPG.txt
285,CACWEFR,RPG,Database File,CAATREL0UF,Unknown,Full Procedural,DISK,CACWEFR_RPG.txt
298,CAMAEFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CAMAEFR_RPG.txt
298,CAMAEFR,RPG,Database File,CAEBREL1IF,Unknown,Full Procedural,DISK,CAMAEFR_RPG.txt
298,CAMAEFR,RPG,Database File,CAABREL3IF,Unknown,Full Procedural,DISK,CAMAEFR_RPG.txt
298,CAMAEFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,CAMAEFR_RPG.txt
298,CAMAEFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,CAMAEFR_RPG.txt
298,CAMAEFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAMAEFR_RPG.txt
298,CAMAEFR,RPG,Database File,PDJYREL2IF,Unknown,Full Procedural,DISK,CAMAEFR_RPG.txt
298,CAMAEFR,RPG,Database File,CAEBREL0UF,Unknown,Full Procedural,DISK,CAMAEFR_RPG.txt
301,CAMDSRR,RPG,Database File,CAECREL2IF,Unknown,Full Procedural,DISK,CAMDSRR_RPG.txt
304,CAMEEFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CAMEEFR_RPG.txt
304,CAMEEFR,RPG,Database File,CAECREL1IF,Unknown,Full Procedural,DISK,CAMEEFR_RPG.txt
304,CAMEEFR,RPG,Database File,CAACREL1IF,Unknown,Full Procedural,DISK,CAMEEFR_RPG.txt
304,CAMEEFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAMEEFR_RPG.txt
304,CAMEEFR,RPG,Database File,CAECREL0UF,Unknown,Full Procedural,DISK,CAMEEFR_RPG.txt
307,CAMISRR,RPG,Database File,CAEDREL1IF,Unknown,Full Procedural,DISK,CAMISRR_RPG.txt
310,CAMJEFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CAMJEFR_RPG.txt
310,CAMJEFR,RPG,Database File,CAEDREL1IF,Unknown,Full Procedural,DISK,CAMJEFR_RPG.txt
310,CAMJEFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,CAMJEFR_RPG.txt
310,CAMJEFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,CAMJEFR_RPG.txt
310,CAMJEFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAMJEFR_RPG.txt
310,CAMJEFR,RPG,Database File,CAEDREL0UF,Unknown,Full Procedural,DISK,CAMJEFR_RPG.txt
313,CAMWSRR,RPG,Database File,CAEFREL2IF,Unknown,Full Procedural,DISK,CAMWSRR_RPG.txt
316,CAMXEFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CAMXEFR_RPG.txt
316,CAMXEFR,RPG,Database File,CAEFREL1IF,Unknown,Full Procedural,DISK,CAMXEFR_RPG.txt
316,CAMXEFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,CAMXEFR_RPG.txt
316,CAMXEFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,CAMXEFR_RPG.txt
316,CAMXEFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAMXEFR_RPG.txt
316,CAMXEFR,RPG,Database File,CAEFREL0UF,Unknown,Full Procedural,DISK,CAMXEFR_RPG.txt
320,CAOSSRR,RPG,Database File,CABZREL4IF,Unknown,Full Procedural,DISK,CAOSSRR_RPG.txt
323,CAP1SRR,RPG,Database File,CABZREL4IF,Unknown,Full Procedural,DISK,CAP1SRR_RPG.txt
327,CAP6DFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CAP6DFR_RPG.txt
327,CAP6DFR,RPG,Database File,CAEMCPL3IF,Unknown,Full Procedural,DISK,CAP6DFR_RPG.txt
327,CAP6DFR,RPG,Database File,CAD0REL0IF,Unknown,Full Procedural,DISK,CAP6DFR_RPG.txt
327,CAP6DFR,RPG,Database File,CABBREL1IF,Unknown,Full Procedural,DISK,CAP6DFR_RPG.txt
327,CAP6DFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,CAP6DFR_RPG.txt
327,CAP6DFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,CAP6DFR_RPG.txt
327,CAP6DFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAP6DFR_RPG.txt
327,CAP6DFR,RPG,Database File,CAEMCPL0UF,Unknown,Full Procedural,DISK,CAP6DFR_RPG.txt
330,CAP8PVR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CAP8PVR_RPG.txt
330,CAP8PVR,RPG,Database File,CAEMCPL1IF,Unknown,Full Procedural,DISK,CAP8PVR_RPG.txt
330,CAP8PVR,RPG,Database File,CABBREL1IF,Unknown,Full Procedural,DISK,CAP8PVR_RPG.txt
330,CAP8PVR,RPG,Database File,CAEDREL1IF,Unknown,Full Procedural,DISK,CAP8PVR_RPG.txt
330,CAP8PVR,RPG,Database File,CAD0REL0IF,Unknown,Full Procedural,DISK,CAP8PVR_RPG.txt
330,CAP8PVR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,CAP8PVR_RPG.txt
330,CAP8PVR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,CAP8PVR_RPG.txt
330,CAP8PVR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAP8PVR_RPG.txt
330,CAP8PVR,RPG,Database File,CAEMCPL0IF,Unknown,Full Procedural,DISK,CAP8PVR_RPG.txt
335,CAQEPFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAQEPFR_RPG.txt
335,CAQEPFR,RPG,Database File,CAEOREL3IF,Unknown,Full Procedural,DISK,CAQEPFR_RPG.txt
335,CAQEPFR,RPG,Database File,CAABREL3IF,Unknown,Full Procedural,DISK,CAQEPFR_RPG.txt
335,CAQEPFR,RPG,Database File,CABBREL1IF,Unknown,Full Procedural,DISK,CAQEPFR_RPG.txt
335,CAQEPFR,RPG,Database File,CAAOREL0IF,Unknown,Full Procedural,DISK,CAQEPFR_RPG.txt
335,CAQEPFR,RPG,Database File,PDJEREL1IF,Unknown,Full Procedural,DISK,CAQEPFR_RPG.txt
335,CAQEPFR,RPG,Database File,CAAPREL2IF,Unknown,Full Procedural,DISK,CAQEPFR_RPG.txt
335,CAQEPFR,RPG,Database File,CAADREL3IF,Unknown,Full Procedural,DISK,CAQEPFR_RPG.txt
335,CAQEPFR,RPG,Database File,PDJXREL2IF,Unknown,Full Procedural,DISK,CAQEPFR_RPG.txt
335,CAQEPFR,RPG,Database File,OMFFREL0IF,Unknown,Full Procedural,DISK,CAQEPFR_RPG.txt
335,CAQEPFR,RPG,Database File,OMFYREL0IF,Unknown,Full Procedural,DISK,CAQEPFR_RPG.txt
335,CAQEPFR,RPG,Database File,CAAJREL1IF,Unknown,Full Procedural,DISK,CAQEPFR_RPG.txt
338,CAQQSRR,RPG,Database File,CAAGREL2IF,Unknown,Full Procedural,DISK,CAQQSRR_RPG.txt
340,CAQXXFR,RPG,Database File,CADPREL1IF,Unknown,Full Procedural,DISK,CAQXXFR_RPG.txt
353,CATCPVR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CATCPVR_RPG.txt
353,CATCPVR,RPG,Database File,CAAFREL1IF,Unknown,Full Procedural,DISK,CATCPVR_RPG.txt
353,CATCPVR,RPG,Database File,CAATREL1IF,Unknown,Full Procedural,DISK,CATCPVR_RPG.txt
353,CATCPVR,RPG,Database File,OME5REL2IF,Unknown,Full Procedural,DISK,CATCPVR_RPG.txt
353,CATCPVR,RPG,Database File,CAABREL1IF,Unknown,Full Procedural,DISK,CATCPVR_RPG.txt
353,CATCPVR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,CATCPVR_RPG.txt
353,CATCPVR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,CATCPVR_RPG.txt
353,CATCPVR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CATCPVR_RPG.txt
353,CATCPVR,RPG,Database File,CAAFREL0IF,Unknown,Full Procedural,DISK,CATCPVR_RPG.txt
353,CATCPVR,RPG,Database File,CAATREL0IF,Unknown,Full Procedural,DISK,CATCPVR_RPG.txt
358,CAWCPFR_RPG,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAWCPFR_RPG_RPG.txt
358,CAWCPFR_RPG,RPG,Database File,CAEFREL1IF,Unknown,Full Procedural,DISK,CAWCPFR_RPG_RPG.txt
361,CAX0PVR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CAX0PVR_RPG.txt
361,CAX0PVR,RPG,Database File,CAABREL4IF,Unknown,Full Procedural,DISK,CAX0PVR_RPG.txt
361,CAX0PVR,RPG,Database File,CADPREL1IF,Unknown,Full Procedural,DISK,CAX0PVR_RPG.txt
361,CAX0PVR,RPG,Database File,CAABREL3IF,Unknown,Full Procedural,DISK,CAX0PVR_RPG.txt
361,CAX0PVR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAX0PVR_RPG.txt
361,CAX0PVR,RPG,Database File,CADSREL0UF,Unknown,Full Procedural,DISK,CAX0PVR_RPG.txt
365,CAXJSRR,RPG,Database File,CAD0REL3IF,Unknown,Full Procedural,DISK,CAXJSRR_RPG.txt
368,CAXLEFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CAXLEFR_RPG.txt
368,CAXLEFR,RPG,Database File,CADPREL1IF,Unknown,Full Procedural,DISK,CAXLEFR_RPG.txt
368,CAXLEFR,RPG,Database File,CAAMREL1IF,Unknown,Full Procedural,DISK,CAXLEFR_RPG.txt
368,CAXLEFR,RPG,Database File,OME5REL1IF,Unknown,Full Procedural,DISK,CAXLEFR_RPG.txt
368,CAXLEFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,CAXLEFR_RPG.txt
368,CAXLEFR,RPG,Database File,OPCXREL2IF,Unknown,Full Procedural,DISK,CAXLEFR_RPG.txt
368,CAXLEFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,CAXLEFR_RPG.txt
368,CAXLEFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAXLEFR_RPG.txt
368,CAXLEFR,RPG,Database File,CADPREL0UF,Unknown,Full Procedural,DISK,CAXLEFR_RPG.txt
371,CAXPSRR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,CAXPSRR_RPG.txt
374,CAXTSRR,RPG,Database File,CADSREL1IF,Unknown,Full Procedural,DISK,CAXTSRR_RPG.txt
374,CAXTSRR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,CAXTSRR_RPG.txt
377,CAXYDFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CAXYDFR_RPG.txt
377,CAXYDFR,RPG,Database File,CADSREL1IF,Unknown,Full Procedural,DISK,CAXYDFR_RPG.txt
377,CAXYDFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,CAXYDFR_RPG.txt
377,CAXYDFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,CAXYDFR_RPG.txt
377,CAXYDFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAXYDFR_RPG.txt
377,CAXYDFR,RPG,Database File,CADPREL1IF,Unknown,Full Procedural,DISK,CAXYDFR_RPG.txt
377,CAXYDFR,RPG,Database File,CADSREL0UF,Unknown,Full Procedural,DISK,CAXYDFR_RPG.txt
380,CAXZPVR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CAXZPVR_RPG.txt
380,CAXZPVR,RPG,Database File,CAABREL4IF,Unknown,Full Procedural,DISK,CAXZPVR_RPG.txt
380,CAXZPVR,RPG,Database File,CAABREL3IF,Unknown,Full Procedural,DISK,CAXZPVR_RPG.txt
380,CAXZPVR,RPG,Database File,CADSREL1IF,Unknown,Full Procedural,DISK,CAXZPVR_RPG.txt
380,CAXZPVR,RPG,Database File,CADPREL1IF,Unknown,Full Procedural,DISK,CAXZPVR_RPG.txt
380,CAXZPVR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,CAXZPVR_RPG.txt
380,CAXZPVR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,CAXZPVR_RPG.txt
380,CAXZPVR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAXZPVR_RPG.txt
380,CAXZPVR,RPG,Database File,CADSREL0IF,Unknown,Full Procedural,DISK,CAXZPVR_RPG.txt
383,CAY3EFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CAY3EFR_RPG.txt
383,CAY3EFR,RPG,Database File,CADVREL1IF,Unknown,Full Procedural,DISK,CAY3EFR_RPG.txt
383,CAY3EFR,RPG,Database File,CADPREL1IF,Unknown,Full Procedural,DISK,CAY3EFR_RPG.txt
383,CAY3EFR,RPG,Database File,CAABREL4IF,Unknown,Full Procedural,DISK,CAY3EFR_RPG.txt
383,CAY3EFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,CAY3EFR_RPG.txt
383,CAY3EFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,CAY3EFR_RPG.txt
383,CAY3EFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAY3EFR_RPG.txt
383,CAY3EFR,RPG,Database File,CADVREL0UF,Unknown,Full Procedural,DISK,CAY3EFR_RPG.txt
386,CAZCSRR,RPG,Database File,CAD0REL2IF,Unknown,Full Procedural,DISK,CAZCSRR_RPG.txt
386,CAZCSRR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,CAZCSRR_RPG.txt
386,CAZCSRR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,CAZCSRR_RPG.txt
386,CAZCSRR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAZCSRR_RPG.txt
389,CAZHE1R,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CAZHE1R_RPG.txt
389,CAZHE1R,RPG,Database File,CAD0REL2IF,Unknown,Full Procedural,DISK,CAZHE1R_RPG.txt
389,CAZHE1R,RPG,Database File,CAD0REL4IF,Unknown,Full Procedural,DISK,CAZHE1R_RPG.txt
389,CAZHE1R,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,CAZHE1R_RPG.txt
389,CAZHE1R,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,CAZHE1R_RPG.txt
389,CAZHE1R,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAZHE1R_RPG.txt
389,CAZHE1R,RPG,Database File,CAD0REL1UF,Unknown,Full Procedural,DISK,CAZHE1R_RPG.txt
392,CAZKE1R,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CAZKE1R_RPG.txt
392,CAZKE1R,RPG,Database File,CAD1REL0IF,Unknown,Full Procedural,DISK,CAZKE1R_RPG.txt
392,CAZKE1R,RPG,Database File,CAACREL1IF,Unknown,Full Procedural,DISK,CAZKE1R_RPG.txt
392,CAZKE1R,RPG,Database File,CAD0REL0IF,Unknown,Full Procedural,DISK,CAZKE1R_RPG.txt
392,CAZKE1R,RPG,Database File,CAACREL2IF,Unknown,Full Procedural,DISK,CAZKE1R_RPG.txt
392,CAZKE1R,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAZKE1R_RPG.txt
392,CAZKE1R,RPG,Database File,CAD1REL1UF,Unknown,Full Procedural,DISK,CAZKE1R_RPG.txt
395,CAZLDFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CAZLDFR_RPG.txt
395,CAZLDFR,RPG,Database File,CAD0REL2IF,Unknown,Full Procedural,DISK,CAZLDFR_RPG.txt
395,CAZLDFR,RPG,Database File,CAEMCPL5IF,Unknown,Full Procedural,DISK,CAZLDFR_RPG.txt
395,CAZLDFR,RPG,Database File,CAEMCPL2IF,Unknown,Full Procedural,DISK,CAZLDFR_RPG.txt
395,CAZLDFR,RPG,Database File,OMF5CPL2IF,Unknown,Full Procedural,DISK,CAZLDFR_RPG.txt
395,CAZLDFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,CAZLDFR_RPG.txt
395,CAZLDFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,CAZLDFR_RPG.txt
395,CAZLDFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAZLDFR_RPG.txt
395,CAZLDFR,RPG,Database File,CAD0REL1UF,Unknown,Full Procedural,DISK,CAZLDFR_RPG.txt
395,CAZLDFR,RPG,Database File,CAD1REL1UF,Unknown,Full Procedural,DISK,CAZLDFR_RPG.txt
395,CAZLDFR,RPG,Database File,CAEMCPL0UF,Unknown,Full Procedural,DISK,CAZLDFR_RPG.txt
395,CAZLDFR,RPG,Database File,OMF5CPL0UF,Unknown,Full Procedural,DISK,CAZLDFR_RPG.txt
399,CAZMDFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,CAZMDFR_RPG.txt
399,CAZMDFR,RPG,Database File,CAD0REL3IF,Unknown,Full Procedural,DISK,CAZMDFR_RPG.txt
399,CAZMDFR,RPG,Database File,CAEMCPL2IF,Unknown,Full Procedural,DISK,CAZMDFR_RPG.txt
399,CAZMDFR,RPG,Database File,OMF5CPL2IF,Unknown,Full Procedural,DISK,CAZMDFR_RPG.txt
399,CAZMDFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,CAZMDFR_RPG.txt
399,CAZMDFR,RPG,Database File,CAD0REL1UF,Unknown,Full Procedural,DISK,CAZMDFR_RPG.txt
399,CAZMDFR,RPG,Database File,CAD1REL1UF,Unknown,Full Procedural,DISK,CAZMDFR_RPG.txt
